date,datetime,cash_type,card,money,coffee_name,machine
04/08/2024,04/08/2024 11:50,card,ANON-0000-0000-0258,32.82,Cappuccino,machine-1
04/08/2024,04/08/2024 11:52,card,ANON-0000-0000-0258,27.92,Americano with Milk,machine-1
04/08/2024,04/08/2024 15:33,card,ANON-0000-0000-0268,32.82,Cappuccino,machine-1
04/08/2024,04/08/2024 15:35,card,ANON-0000-0000-0268,32.82,Cappuccino,machine-1
05/08/2024,05/08/2024 08:50,card,ANON-0000-0000-0459,23.02,Cortado,machine-1
05/08/2024,05/08/2024 09:19,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
05/08/2024,05/08/2024 11:20,card,ANON-0000-0000-0375,23.02,Cortado,machine-1
05/08/2024,05/08/2024 13:45,card,ANON-0000-0000-0460,32.82,Cappuccino,machine-1
05/08/2024,05/08/2024 16:05,card,ANON-0000-0000-0461,32.82,Latte,machine-1
05/08/2024,05/08/2024 16:07,card,ANON-0000-0000-0461,32.82,Latte,machine-1
05/08/2024,05/08/2024 17:44,card,ANON-0000-0000-0462,32.82,Latte,machine-1
05/08/2024,05/08/2024 17:45,card,ANON-0000-0000-0462,27.92,Americano with Milk,machine-1
05/08/2024,05/08/2024 19:20,card,ANON-0000-0000-0019,32.82,Latte,machine-1
05/08/2024,05/08/2024 19:34,card,ANON-0000-0000-0009,32.82,Latte,machine-1
05/08/2024,05/08/2024 20:49,card,ANON-0000-0000-0463,32.82,Cocoa,machine-1
05/08/2024,05/08/2024 20:50,card,ANON-0000-0000-0463,32.82,Cocoa,machine-1
05/08/2024,05/08/2024 22:43,card,ANON-0000-0000-0464,27.92,Americano with Milk,machine-1
06/08/2024,06/08/2024 10:21,card,ANON-0000-0000-0375,23.02,Cortado,machine-1
06/08/2024,06/08/2024 10:32,card,ANON-0000-0000-0465,32.82,Hot Chocolate,machine-1
06/08/2024,06/08/2024 17:40,card,ANON-0000-0000-0466,32.82,Cappuccino,machine-1
06/08/2024,06/08/2024 17:42,card,ANON-0000-0000-0466,32.82,Latte,machine-1
06/08/2024,06/08/2024 17:44,card,ANON-0000-0000-0466,32.82,Cocoa,machine-1
06/08/2024,06/08/2024 19:04,card,ANON-0000-0000-0019,32.82,Latte,machine-1
06/08/2024,06/08/2024 19:05,card,ANON-0000-0000-0467,27.92,Americano with Milk,machine-1
06/08/2024,06/08/2024 20:04,card,ANON-0000-0000-0468,32.82,Latte,machine-1
07/08/2024,07/08/2024 08:55,card,ANON-0000-0000-0453,27.92,Americano with Milk,machine-1
07/08/2024,07/08/2024 12:12,card,ANON-0000-0000-0003,23.02,Americano,machine-1
07/08/2024,07/08/2024 12:13,card,ANON-0000-0000-0003,23.02,Americano,machine-1
07/08/2024,07/08/2024 13:11,card,ANON-0000-0000-0469,18.12,Espresso,machine-1
07/08/2024,07/08/2024 16:19,card,ANON-0000-0000-0470,23.02,Americano,machine-1
07/08/2024,07/08/2024 19:36,card,ANON-0000-0000-0009,32.82,Latte,machine-1
07/08/2024,07/08/2024 20:40,card,ANON-0000-0000-0442,32.82,Cocoa,machine-1
07/08/2024,07/08/2024 21:18,card,ANON-0000-0000-0328,32.82,Cappuccino,machine-1
07/08/2024,07/08/2024 22:28,card,ANON-0000-0000-0471,32.82,Latte,machine-1
07/08/2024,07/08/2024 22:32,card,ANON-0000-0000-0472,32.82,Latte,machine-1
08/08/2024,08/08/2024 08:46,card,ANON-0000-0000-0141,18.12,Espresso,machine-1
08/08/2024,08/08/2024 08:47,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
08/08/2024,08/08/2024 12:27,card,ANON-0000-0000-0420,27.92,Americano with Milk,machine-1
08/08/2024,08/08/2024 12:43,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
08/08/2024,08/08/2024 12:44,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
08/08/2024,08/08/2024 16:57,card,ANON-0000-0000-0473,32.82,Cappuccino,machine-1
08/08/2024,08/08/2024 17:17,card,ANON-0000-0000-0474,32.82,Cappuccino,machine-1
08/08/2024,08/08/2024 21:25,card,ANON-0000-0000-0311,27.92,Americano with Milk,machine-1
09/08/2024,09/08/2024 07:35,card,ANON-0000-0000-0475,32.82,Latte,machine-1
09/08/2024,09/08/2024 09:53,card,ANON-0000-0000-0476,23.02,Americano,machine-1
09/08/2024,09/08/2024 10:13,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
09/08/2024,09/08/2024 10:26,card,ANON-0000-0000-0311,27.92,Americano with Milk,machine-1
09/08/2024,09/08/2024 11:28,card,ANON-0000-0000-0475,32.82,Latte,machine-1
09/08/2024,09/08/2024 11:29,card,ANON-0000-0000-0477,23.02,Americano,machine-1
09/08/2024,09/08/2024 18:56,card,ANON-0000-0000-0478,23.02,Americano,machine-1
09/08/2024,09/08/2024 19:03,card,ANON-0000-0000-0479,32.82,Hot Chocolate,machine-1
10/08/2024,10/08/2024 08:36,card,ANON-0000-0000-0480,32.82,Cappuccino,machine-1
10/08/2024,10/08/2024 08:37,card,ANON-0000-0000-0480,27.92,Americano with Milk,machine-1
10/08/2024,10/08/2024 08:45,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
10/08/2024,10/08/2024 11:52,card,ANON-0000-0000-0012,23.02,Cortado,machine-1
10/08/2024,10/08/2024 11:54,card,ANON-0000-0000-0012,23.02,Americano,machine-1
10/08/2024,10/08/2024 12:15,card,ANON-0000-0000-0481,32.82,Latte,machine-1
10/08/2024,10/08/2024 12:33,card,ANON-0000-0000-0463,27.92,Americano with Milk,machine-1
10/08/2024,10/08/2024 16:06,card,ANON-0000-0000-0009,32.82,Latte,machine-1
10/08/2024,10/08/2024 21:16,card,ANON-0000-0000-0482,32.82,Cocoa,machine-1
10/08/2024,10/08/2024 21:17,card,ANON-0000-0000-0482,32.82,Cocoa,machine-1
10/08/2024,10/08/2024 21:37,card,ANON-0000-0000-0442,32.82,Cocoa,machine-1
11/08/2024,11/08/2024 09:52,card,ANON-0000-0000-0440,32.82,Latte,machine-1
11/08/2024,11/08/2024 09:53,card,ANON-0000-0000-0440,32.82,Latte,machine-1
11/08/2024,11/08/2024 10:17,card,ANON-0000-0000-0347,27.92,Americano with Milk,machine-1
11/08/2024,11/08/2024 11:56,card,ANON-0000-0000-0480,32.82,Cappuccino,machine-1
11/08/2024,11/08/2024 11:57,card,ANON-0000-0000-0480,27.92,Americano with Milk,machine-1
11/08/2024,11/08/2024 12:20,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
11/08/2024,11/08/2024 15:53,card,ANON-0000-0000-0483,32.82,Latte,machine-1
11/08/2024,11/08/2024 15:55,card,ANON-0000-0000-0484,27.92,Americano with Milk,machine-1
11/08/2024,11/08/2024 15:56,card,ANON-0000-0000-0484,32.82,Cocoa,machine-1
11/08/2024,11/08/2024 16:27,card,ANON-0000-0000-0414,32.82,Cappuccino,machine-1
11/08/2024,11/08/2024 16:28,card,ANON-0000-0000-0485,18.12,Espresso,machine-1
11/08/2024,11/08/2024 21:30,card,ANON-0000-0000-0486,23.02,Cortado,machine-1
11/08/2024,11/08/2024 21:41,card,ANON-0000-0000-0475,32.82,Latte,machine-1
11/08/2024,11/08/2024 21:43,card,ANON-0000-0000-0487,32.82,Latte,machine-1
11/08/2024,11/08/2024 22:39,card,ANON-0000-0000-0488,32.82,Cappuccino,machine-1
12/08/2024,12/08/2024 08:26,card,ANON-0000-0000-0367,32.82,Hot Chocolate,machine-1
12/08/2024,12/08/2024 11:15,card,ANON-0000-0000-0489,27.92,Americano with Milk,machine-1
12/08/2024,12/08/2024 11:19,card,ANON-0000-0000-0490,23.02,Americano,machine-1
12/08/2024,12/08/2024 11:20,card,ANON-0000-0000-0490,32.82,Latte,machine-1
12/08/2024,12/08/2024 11:44,card,ANON-0000-0000-0491,32.82,Latte,machine-1
12/08/2024,12/08/2024 14:04,card,ANON-0000-0000-0492,18.12,Espresso,machine-1
12/08/2024,12/08/2024 14:05,card,ANON-0000-0000-0492,27.92,Americano with Milk,machine-1
12/08/2024,12/08/2024 15:33,card,ANON-0000-0000-0493,27.92,Americano with Milk,machine-1
12/08/2024,12/08/2024 18:05,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
12/08/2024,12/08/2024 21:25,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
12/08/2024,12/08/2024 21:37,card,ANON-0000-0000-0494,32.82,Latte,machine-1
12/08/2024,12/08/2024 22:58,card,ANON-0000-0000-0134,32.82,Cappuccino,machine-1
12/08/2024,12/08/2024 22:59,card,ANON-0000-0000-0134,32.82,Cappuccino,machine-1
13/08/2024,13/08/2024 08:44,card,ANON-0000-0000-0495,27.92,Americano with Milk,machine-1
13/08/2024,13/08/2024 09:14,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
13/08/2024,13/08/2024 09:45,card,ANON-0000-0000-0385,27.92,Americano with Milk,machine-1
13/08/2024,13/08/2024 10:42,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
13/08/2024,13/08/2024 11:59,card,ANON-0000-0000-0496,32.82,Latte,machine-1
13/08/2024,13/08/2024 13:01,card,ANON-0000-0000-0497,27.92,Americano with Milk,machine-1
13/08/2024,13/08/2024 14:45,card,ANON-0000-0000-0494,32.82,Latte,machine-1
13/08/2024,13/08/2024 15:47,card,ANON-0000-0000-0498,32.82,Cappuccino,machine-1
13/08/2024,13/08/2024 15:55,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
13/08/2024,13/08/2024 20:29,card,ANON-0000-0000-0499,32.82,Latte,machine-1
13/08/2024,13/08/2024 20:30,card,ANON-0000-0000-0499,32.82,Cocoa,machine-1
13/08/2024,13/08/2024 20:44,card,ANON-0000-0000-0500,32.82,Cappuccino,machine-1
13/08/2024,13/08/2024 21:00,card,ANON-0000-0000-0501,23.02,Cortado,machine-1
14/08/2024,14/08/2024 07:35,card,ANON-0000-0000-0475,32.82,Latte,machine-1
14/08/2024,14/08/2024 07:36,card,ANON-0000-0000-0472,32.82,Cappuccino,machine-1
14/08/2024,14/08/2024 10:09,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
14/08/2024,14/08/2024 11:39,card,ANON-0000-0000-0095,18.12,Espresso,machine-1
14/08/2024,14/08/2024 12:49,card,ANON-0000-0000-0502,23.02,Americano,machine-1
14/08/2024,14/08/2024 12:51,card,ANON-0000-0000-0450,23.02,Americano,machine-1
14/08/2024,14/08/2024 15:21,card,ANON-0000-0000-0503,32.82,Latte,machine-1
14/08/2024,14/08/2024 17:24,card,ANON-0000-0000-0504,23.02,Americano,machine-1
14/08/2024,14/08/2024 18:10,card,ANON-0000-0000-0505,23.02,Cortado,machine-1
14/08/2024,14/08/2024 18:59,card,ANON-0000-0000-0506,27.92,Americano with Milk,machine-1
14/08/2024,14/08/2024 19:34,card,ANON-0000-0000-0012,32.82,Latte,machine-1
14/08/2024,14/08/2024 19:35,card,ANON-0000-0000-0012,23.02,Cortado,machine-1
14/08/2024,14/08/2024 21:41,card,ANON-0000-0000-0507,32.82,Latte,machine-1
15/08/2024,15/08/2024 09:36,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
15/08/2024,15/08/2024 09:37,card,ANON-0000-0000-0508,32.82,Cappuccino,machine-1
15/08/2024,15/08/2024 09:38,card,ANON-0000-0000-0509,32.82,Hot Chocolate,machine-1
15/08/2024,15/08/2024 09:38,card,ANON-0000-0000-0509,32.82,Latte,machine-1
15/08/2024,15/08/2024 12:38,card,ANON-0000-0000-0232,32.82,Latte,machine-1
15/08/2024,15/08/2024 13:48,card,ANON-0000-0000-0510,32.82,Latte,machine-1
15/08/2024,15/08/2024 14:17,card,ANON-0000-0000-0012,23.02,Americano,machine-1
15/08/2024,15/08/2024 14:18,card,ANON-0000-0000-0012,18.12,Espresso,machine-1
15/08/2024,15/08/2024 17:53,card,ANON-0000-0000-0511,27.92,Americano with Milk,machine-1
15/08/2024,15/08/2024 19:10,card,ANON-0000-0000-0512,32.82,Hot Chocolate,machine-1
15/08/2024,15/08/2024 19:11,card,ANON-0000-0000-0512,27.92,Americano with Milk,machine-1
15/08/2024,15/08/2024 19:41,card,ANON-0000-0000-0513,27.92,Americano with Milk,machine-1
15/08/2024,15/08/2024 19:42,card,ANON-0000-0000-0513,23.02,Americano,machine-1
15/08/2024,15/08/2024 20:40,card,ANON-0000-0000-0514,32.82,Cappuccino,machine-1
15/08/2024,15/08/2024 21:35,card,ANON-0000-0000-0040,18.12,Espresso,machine-1
15/08/2024,15/08/2024 21:36,card,ANON-0000-0000-0040,27.92,Americano with Milk,machine-1
16/08/2024,16/08/2024 12:29,card,ANON-0000-0000-0513,32.82,Latte,machine-1
16/08/2024,16/08/2024 12:54,card,ANON-0000-0000-0515,23.02,Americano,machine-1
16/08/2024,16/08/2024 13:36,card,ANON-0000-0000-0429,27.92,Americano with Milk,machine-1
16/08/2024,16/08/2024 15:18,card,ANON-0000-0000-0012,18.12,Espresso,machine-1
16/08/2024,16/08/2024 15:19,card,ANON-0000-0000-0012,18.12,Espresso,machine-1
17/08/2024,17/08/2024 09:16,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
17/08/2024,17/08/2024 09:18,card,ANON-0000-0000-0516,32.82,Cappuccino,machine-1
17/08/2024,17/08/2024 10:53,card,ANON-0000-0000-0517,27.92,Americano with Milk,machine-1
17/08/2024,17/08/2024 11:58,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
17/08/2024,17/08/2024 11:59,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
17/08/2024,17/08/2024 13:18,card,ANON-0000-0000-0518,27.92,Americano with Milk,machine-1
17/08/2024,17/08/2024 16:31,card,ANON-0000-0000-0277,23.02,Cortado,machine-1
17/08/2024,17/08/2024 16:33,card,ANON-0000-0000-0192,32.82,Latte,machine-1
17/08/2024,17/08/2024 18:48,card,ANON-0000-0000-0456,32.82,Cappuccino,machine-1
17/08/2024,17/08/2024 21:18,card,ANON-0000-0000-0040,27.92,Americano with Milk,machine-1
17/08/2024,17/08/2024 22:42,card,ANON-0000-0000-0519,32.82,Latte,machine-1
18/08/2024,18/08/2024 08:09,card,ANON-0000-0000-0520,32.82,Cappuccino,machine-1
18/08/2024,18/08/2024 08:32,card,ANON-0000-0000-0521,32.82,Cappuccino,machine-1
18/08/2024,18/08/2024 08:41,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
18/08/2024,18/08/2024 08:56,card,ANON-0000-0000-0522,27.92,Americano with Milk,machine-1
18/08/2024,18/08/2024 12:31,card,ANON-0000-0000-0463,32.82,Cappuccino,machine-1
18/08/2024,18/08/2024 14:30,card,ANON-0000-0000-0040,27.92,Americano with Milk,machine-1
18/08/2024,18/08/2024 18:24,card,ANON-0000-0000-0523,27.92,Americano with Milk,machine-1
18/08/2024,18/08/2024 18:26,card,ANON-0000-0000-0523,27.92,Americano with Milk,machine-1
18/08/2024,18/08/2024 18:27,card,ANON-0000-0000-0523,23.02,Americano,machine-1
18/08/2024,18/08/2024 18:28,card,ANON-0000-0000-0523,23.02,Americano,machine-1
19/08/2024,19/08/2024 15:09,card,ANON-0000-0000-0524,27.92,Americano with Milk,machine-1
19/08/2024,19/08/2024 15:10,card,ANON-0000-0000-0524,27.92,Americano with Milk,machine-1
19/08/2024,19/08/2024 21:21,card,ANON-0000-0000-0507,32.82,Latte,machine-1
19/08/2024,19/08/2024 21:31,card,ANON-0000-0000-0491,32.82,Cocoa,machine-1
20/08/2024,20/08/2024 08:27,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
20/08/2024,20/08/2024 08:29,card,ANON-0000-0000-0525,32.82,Latte,machine-1
20/08/2024,20/08/2024 08:49,card,ANON-0000-0000-0526,18.12,Espresso,machine-1
20/08/2024,20/08/2024 08:50,card,ANON-0000-0000-0526,23.02,Cortado,machine-1
20/08/2024,20/08/2024 09:14,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
20/08/2024,20/08/2024 11:09,card,ANON-0000-0000-0527,23.02,Americano,machine-1
20/08/2024,20/08/2024 11:11,card,ANON-0000-0000-0528,23.02,Americano,machine-1
20/08/2024,20/08/2024 11:12,card,ANON-0000-0000-0529,23.02,Americano,machine-1
20/08/2024,20/08/2024 11:42,card,ANON-0000-0000-0141,32.82,Latte,machine-1
20/08/2024,20/08/2024 20:42,card,ANON-0000-0000-0530,32.82,Latte,machine-1
20/08/2024,20/08/2024 20:44,card,ANON-0000-0000-0531,32.82,Latte,machine-1
20/08/2024,20/08/2024 20:45,card,ANON-0000-0000-0531,32.82,Latte,machine-1
20/08/2024,20/08/2024 20:46,card,ANON-0000-0000-0532,32.82,Latte,machine-1
21/08/2024,21/08/2024 07:59,card,ANON-0000-0000-0533,27.92,Americano with Milk,machine-1
21/08/2024,21/08/2024 08:40,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
21/08/2024,21/08/2024 10:13,card,ANON-0000-0000-0375,23.02,Americano,machine-1
21/08/2024,21/08/2024 10:38,card,ANON-0000-0000-0276,27.92,Americano with Milk,machine-1
21/08/2024,21/08/2024 11:51,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
21/08/2024,21/08/2024 13:17,card,ANON-0000-0000-0534,32.82,Latte,machine-1
21/08/2024,21/08/2024 19:42,card,ANON-0000-0000-0507,32.82,Latte,machine-1
22/08/2024,22/08/2024 09:22,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
22/08/2024,22/08/2024 10:09,card,ANON-0000-0000-0419,27.92,Americano with Milk,machine-1
22/08/2024,22/08/2024 10:47,card,ANON-0000-0000-0535,27.92,Americano with Milk,machine-1
22/08/2024,22/08/2024 14:16,card,ANON-0000-0000-0510,32.82,Latte,machine-1
22/08/2024,22/08/2024 14:26,card,ANON-0000-0000-0536,32.82,Latte,machine-1
22/08/2024,22/08/2024 15:07,card,ANON-0000-0000-0537,32.82,Cappuccino,machine-1
22/08/2024,22/08/2024 15:27,card,ANON-0000-0000-0538,23.02,Americano,machine-1
23/08/2024,23/08/2024 07:43,card,ANON-0000-0000-0475,32.82,Latte,machine-1
23/08/2024,23/08/2024 08:21,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
23/08/2024,23/08/2024 08:22,card,ANON-0000-0000-0425,32.82,Latte,machine-1
23/08/2024,23/08/2024 08:33,card,ANON-0000-0000-0225,23.02,Americano,machine-1
23/08/2024,23/08/2024 08:34,card,ANON-0000-0000-0225,23.02,Americano,machine-1
23/08/2024,23/08/2024 09:14,card,ANON-0000-0000-0419,27.92,Americano with Milk,machine-1
23/08/2024,23/08/2024 10:10,card,ANON-0000-0000-0539,32.82,Cocoa,machine-1
23/08/2024,23/08/2024 10:11,card,ANON-0000-0000-0539,23.02,Americano,machine-1
23/08/2024,23/08/2024 10:39,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
23/08/2024,23/08/2024 11:12,card,ANON-0000-0000-0540,32.82,Hot Chocolate,machine-1
23/08/2024,23/08/2024 13:24,card,ANON-0000-0000-0541,23.02,Americano,machine-1
23/08/2024,23/08/2024 15:28,card,ANON-0000-0000-0542,23.02,Americano,machine-1
23/08/2024,23/08/2024 19:48,card,ANON-0000-0000-0507,32.82,Latte,machine-1
24/08/2024,24/08/2024 08:13,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
24/08/2024,24/08/2024 08:14,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
24/08/2024,24/08/2024 08:44,card,ANON-0000-0000-0543,23.02,Cortado,machine-1
24/08/2024,24/08/2024 10:18,card,ANON-0000-0000-0544,18.12,Espresso,machine-1
24/08/2024,24/08/2024 10:18,card,ANON-0000-0000-0544,18.12,Espresso,machine-1
24/08/2024,24/08/2024 10:19,card,ANON-0000-0000-0544,23.02,Americano,machine-1
25/08/2024,25/08/2024 08:14,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
25/08/2024,25/08/2024 08:26,card,ANON-0000-0000-0408,23.02,Americano,machine-1
25/08/2024,25/08/2024 08:27,card,ANON-0000-0000-0408,23.02,Americano,machine-1
25/08/2024,25/08/2024 09:24,card,ANON-0000-0000-0545,32.82,Cappuccino,machine-1
25/08/2024,25/08/2024 12:41,card,ANON-0000-0000-0546,32.82,Cappuccino,machine-1
25/08/2024,25/08/2024 14:53,card,ANON-0000-0000-0077,32.82,Latte,machine-1
26/08/2024,26/08/2024 08:11,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
26/08/2024,26/08/2024 08:16,card,ANON-0000-0000-0408,23.02,Americano,machine-1
26/08/2024,26/08/2024 08:17,card,ANON-0000-0000-0408,23.02,Americano,machine-1
26/08/2024,26/08/2024 09:21,card,ANON-0000-0000-0097,27.92,Americano with Milk,machine-1
26/08/2024,26/08/2024 10:37,card,ANON-0000-0000-0547,32.82,Latte,machine-1
26/08/2024,26/08/2024 10:38,card,ANON-0000-0000-0548,32.82,Cappuccino,machine-1
26/08/2024,26/08/2024 12:45,card,ANON-0000-0000-0003,23.02,Americano,machine-1
26/08/2024,26/08/2024 12:46,card,ANON-0000-0000-0003,23.02,Americano,machine-1
26/08/2024,26/08/2024 18:53,card,ANON-0000-0000-0549,27.92,Americano with Milk,machine-1
26/08/2024,26/08/2024 18:54,card,ANON-0000-0000-0549,32.82,Latte,machine-1
26/08/2024,26/08/2024 22:55,card,ANON-0000-0000-0550,27.92,Americano with Milk,machine-1
27/08/2024,27/08/2024 10:04,card,ANON-0000-0000-0375,32.82,Latte,machine-1
28/08/2024,28/08/2024 12:08,card,ANON-0000-0000-0551,27.92,Americano with Milk,machine-1
28/08/2024,28/08/2024 12:10,card,ANON-0000-0000-0551,32.82,Cappuccino,machine-1
28/08/2024,28/08/2024 12:35,card,ANON-0000-0000-0375,23.02,Americano,machine-1
28/08/2024,28/08/2024 13:48,card,ANON-0000-0000-0552,27.92,Americano with Milk,machine-1
29/08/2024,29/08/2024 07:29,card,ANON-0000-0000-0553,23.02,Americano,machine-1
30/08/2024,30/08/2024 17:13,card,ANON-0000-0000-0554,32.82,Latte,machine-1
30/08/2024,30/08/2024 17:14,card,ANON-0000-0000-0554,27.92,Americano with Milk,machine-1
30/08/2024,30/08/2024 17:15,card,ANON-0000-0000-0554,27.92,Americano with Milk,machine-1
31/08/2024,31/08/2024 09:08,card,ANON-0000-0000-0371,23.02,Cortado,machine-1
31/08/2024,31/08/2024 10:02,card,ANON-0000-0000-0555,27.92,Americano with Milk,machine-1
31/08/2024,31/08/2024 10:22,card,ANON-0000-0000-0556,18.12,Espresso,machine-1
31/08/2024,31/08/2024 11:29,card,ANON-0000-0000-0557,27.92,Americano with Milk,machine-1
31/08/2024,31/08/2024 11:33,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
31/08/2024,31/08/2024 11:34,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
01/09/2024,01/09/2024 09:34,card,ANON-0000-0000-0141,23.02,Cortado,machine-1
01/09/2024,01/09/2024 12:11,card,ANON-0000-0000-0558,32.82,Cappuccino,machine-1
01/09/2024,01/09/2024 12:30,card,ANON-0000-0000-0181,27.92,Americano with Milk,machine-1
01/09/2024,01/09/2024 12:32,card,ANON-0000-0000-0181,23.02,Americano,machine-1
01/09/2024,01/09/2024 12:50,card,ANON-0000-0000-0559,27.92,Americano with Milk,machine-1
01/09/2024,01/09/2024 13:57,card,ANON-0000-0000-0560,32.82,Latte,machine-1
01/09/2024,01/09/2024 14:44,card,ANON-0000-0000-0385,27.92,Americano with Milk,machine-1
01/09/2024,01/09/2024 17:20,card,ANON-0000-0000-0561,32.82,Latte,machine-1
01/09/2024,01/09/2024 17:23,card,ANON-0000-0000-0562,32.82,Latte,machine-1
01/09/2024,01/09/2024 17:24,card,ANON-0000-0000-0563,32.82,Latte,machine-1
02/09/2024,02/09/2024 08:24,card,ANON-0000-0000-0425,32.82,Latte,machine-1
02/09/2024,02/09/2024 08:50,card,ANON-0000-0000-0564,27.92,Americano with Milk,machine-1
02/09/2024,02/09/2024 08:51,card,ANON-0000-0000-0565,32.82,Latte,machine-1
02/09/2024,02/09/2024 14:58,card,ANON-0000-0000-0566,27.92,Americano with Milk,machine-1
02/09/2024,02/09/2024 20:09,card,ANON-0000-0000-0567,32.82,Cappuccino,machine-1
02/09/2024,02/09/2024 20:11,card,ANON-0000-0000-0179,32.82,Cocoa,machine-1
02/09/2024,02/09/2024 20:52,card,ANON-0000-0000-0568,23.02,Americano,machine-1
02/09/2024,02/09/2024 20:53,card,ANON-0000-0000-0568,23.02,Americano,machine-1
03/09/2024,03/09/2024 08:22,card,ANON-0000-0000-0569,32.82,Cocoa,machine-1
03/09/2024,03/09/2024 08:28,card,ANON-0000-0000-0168,32.82,Cappuccino,machine-1
03/09/2024,03/09/2024 08:41,card,ANON-0000-0000-0570,32.82,Latte,machine-1
03/09/2024,03/09/2024 09:03,card,ANON-0000-0000-0571,27.92,Americano with Milk,machine-1
03/09/2024,03/09/2024 09:04,card,ANON-0000-0000-0571,32.82,Cappuccino,machine-1
03/09/2024,03/09/2024 09:12,card,ANON-0000-0000-0572,32.82,Cocoa,machine-1
03/09/2024,03/09/2024 09:13,card,ANON-0000-0000-0572,32.82,Cocoa,machine-1
03/09/2024,03/09/2024 09:17,card,ANON-0000-0000-0385,27.92,Americano with Milk,machine-1
03/09/2024,03/09/2024 09:20,card,ANON-0000-0000-0573,27.92,Americano with Milk,machine-1
03/09/2024,03/09/2024 09:37,card,ANON-0000-0000-0574,32.82,Latte,machine-1
